year_month,uf,product,unit,volume,created_at
2019,RIO GRANDE DO NORTE,QUEROSENE DE AVIAÇÃO (m3),m3,"6424,607",2023-12-03
2020,RIO GRANDE DO NORTE,QUEROSENE DE AVIAÇÃO (m3),m3,null,2023-12-03
2000,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,40,2023-12-03
2001,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,62,2023-12-03
2002,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,60,2023-12-03
2003,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,55,2023-12-03
2004,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,70,2023-12-03
2005,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,80,2023-12-03
2006,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,80,2023-12-03
2007,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"96,4",2023-12-03
2008,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"72,2",2023-12-03
2009,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"65,4",2023-12-03
2010,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"77,8",2023-12-03
2011,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"15,2",2023-12-03
2012,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"114,6",2023-12-03
2013,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,7,2023-12-03
2014,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"5,6",2023-12-03
2015,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"0,2",2023-12-03
2016,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2017,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"15,684",2023-12-03
2018,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,"0,8",2023-12-03
2019,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2020,RIO GRANDE DO NORTE,QUEROSENE ILUMINANTE (m3),m3,0,2023-12-03
2000,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"148189,996",2023-12-03
2001,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"141489,181",2023-12-03
2002,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"166739,068",2023-12-03
2003,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"1814668,623",2023-12-03
2004,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"191053,027",2023-12-03
2005,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"154462,512",2023-12-03
2006,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"158470,149",2023-12-03
2007,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"153227,028579144",2023-12-03
2008,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"171812,423022778",2023-12-03
2009,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"186560,181",2023-12-03
2010,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"202183,273",2023-12-03
2011,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"220368,894",2023-12-03
2012,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"242092,23",2023-12-03
2013,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"264187,648",2023-12-03
2014,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"285981,955",2023-12-03
2015,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"320937,876",2023-12-03
2016,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"3463356,223",2023-12-03
2017,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"334979,549",2023-12-03
2018,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"289596,41",2023-12-03
2019,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"305456,933",2023-12-03
2020,RIO GRANDE DO SUL,GASOLINA C (m3),m3,"263109,091",2023-12-03
2000,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"288,74",2023-12-03
2001,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"130,86",2023-12-03
2002,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"208,6",2023-12-03
2003,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"199,02",2023-12-03
2004,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"275,862",2023-12-03
2005,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"243,905",2023-12-03
2006,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"188,64",2023-12-03
2007,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"979,989152284688",2023-12-03
2008,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"6566,43137658173",2023-12-03
2009,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"1241,31160651459",2023-12-03
2010,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"838,045017349194",2023-12-03
2011,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"617,790360916856",2023-12-03
2012,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"591,52690549777",2023-12-03
2013,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"413,610725707899",2023-12-03
2014,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"259,872",2023-12-03
2015,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"156,938811064737",2023-12-03
2016,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"181,796",2023-12-03
2017,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"153,582",2023-12-03
2018,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,439,2023-12-03
2019,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,507,2023-12-03
2020,RIO GRANDE DO SUL,GASOLINA DE AVIAÇÃO (m3),m3,"539,3",2023-12-03
2000,RIO GRANDE DO SUL,GLP (m3),m3,"63987,6636363636",2023-12-03
2001,RIO GRANDE DO SUL,GLP (m3),m3,"67944,2018181818",2023-12-03
2002,RIO GRANDE DO SUL,GLP (m3),m3,"68179,7363636364",2023-12-03
2003,RIO GRANDE DO SUL,GLP (m3),m3,"72239,0454545454",2023-12-03
2004,RIO GRANDE DO SUL,GLP (m3),m3,"72865,9890909091",2023-12-03
2005,RIO GRANDE DO SUL,GLP (m3),m3,"72104,6927272727",2023-12-03
2006,RIO GRANDE DO SUL,GLP (m3),m3,"72749,6781818182",2023-12-03
2007,RIO GRANDE DO SUL,GLP (m3),m3,"74611,2905732026",2023-12-03
2008,RIO GRANDE DO SUL,GLP (m3),m3,"67773,0036231884",2023-12-03
2009,RIO GRANDE DO SUL,GLP (m3),m3,"62825,4692028986",2023-12-03
2010,RIO GRANDE DO SUL,GLP (m3),m3,"53978,1333005905",2023-12-03
2011,RIO GRANDE DO SUL,GLP (m3),m3,"58235,8431556908",2023-12-03
2012,RIO GRANDE DO SUL,GLP (m3),m3,"829339,481015645",2023-12-03
2013,RIO GRANDE DO SUL,GLP (m3),m3,"65044,226825914",2023-12-03
2014,RIO GRANDE DO SUL,GLP (m3),m3,"65416,8967391304",2023-12-03
2015,RIO GRANDE DO SUL,GLP (m3),m3,"74502,606884058",2023-12-03
2016,RIO GRANDE DO SUL,GLP (m3),m3,"74237,8695652174",2023-12-03
2017,RIO GRANDE DO SUL,GLP (m3),m3,"77286,8005114852",2023-12-03
2018,RIO GRANDE DO SUL,GLP (m3),m3,"76338,6847826087",2023-12-03
2019,RIO GRANDE DO SUL,GLP (m3),m3,"67522,9311594203",2023-12-03
2020,RIO GRANDE DO SUL,GLP (m3),m3,"66749,3677536232",2023-12-03
2000,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"36048,3275510204",2023-12-03
2001,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"29671,6408163265",2023-12-03
2002,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"368947,655102041",2023-12-03
2003,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"22210,0336734694",2023-12-03
2004,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"20475,2387755102",2023-12-03
2005,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"23381,187755102",2023-12-03
2006,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"17369,7",2023-12-03
2007,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"19032,8296278899",2023-12-03
2008,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"19249,4825894406",2023-12-03
2009,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"10988,296",2023-12-03
2010,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"12883,819",2023-12-03
2011,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"12577,61",2023-12-03
2012,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"10218,221",2023-12-03
2013,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"8094,834",2023-12-03
2014,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"12218,464",2023-12-03
2015,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"128507,778",2023-12-03
2016,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"6692,186",2023-12-03
2017,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"10915,462",2023-12-03
2018,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"5158,34",2023-12-03
2019,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"4375,304",2023-12-03
2020,RIO GRANDE DO SUL,ÓLEO COMBUSTÍVEL (m3),m3,"3141,67",2023-12-03
2000,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"221513,25",2023-12-03
2001,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"224117,734",2023-12-03
2002,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"213201,779",2023-12-03
2003,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"212077,824",2023-12-03
2004,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"204962,594",2023-12-03
2005,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"198883,913",2023-12-03
2006,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"235920,872",2023-12-03
2007,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"256075,459667674",2023-12-03
2008,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"202671,188286159",2023-12-03
2009,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"195266,163567155",2023-12-03
2010,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"3057884,57043217",2023-12-03
2011,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"258771,751845873",2023-12-03
2012,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"312757,496949624",2023-12-03
2013,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"336425,381",2023-12-03
2014,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"292803,554",2023-12-03
2015,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"296772,525668243",2023-12-03
2016,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"266202,185",2023-12-03
2017,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"281545,04657053",2023-12-03
2018,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"231934,088",2023-12-03
2019,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"343450,115",2023-12-03
2020,RIO GRANDE DO SUL,ÓLEO DIESEL (m3),m3,"356771,172",2023-12-03
2000,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"8927,828",2023-12-03
2001,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"9213,396",2023-12-03
2002,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"9093,304",2023-12-03
2003,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"7357,097",2023-12-03
2004,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"8132,25",2023-12-03
2005,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"122413,113",2023-12-03
2006,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"11483,244",2023-12-03
2007,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"13521,848",2023-12-03
2008,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"11979,885",2023-12-03
2009,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"12709,738",2023-12-03
2010,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"14113,087",2023-12-03
2011,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"16303,514",2023-12-03
2012,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"15637,821",2023-12-03
2013,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"16151,376",2023-12-03
2014,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"16880,574",2023-12-03
2015,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"17349,016",2023-12-03
2016,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"16052,721",2023-12-03
2017,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"14894,181",2023-12-03
2018,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"191810,862",2023-12-03
2019,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,"14228,664",2023-12-03
2020,RIO GRANDE DO SUL,QUEROSENE DE AVIAÇÃO (m3),m3,null,2023-12-03
2000,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"14743,414",2023-12-03
2001,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"1469,704",2023-12-03
2002,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"860,873",2023-12-03
2003,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"660,724",2023-12-03
2004,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"744,096",2023-12-03
2005,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"424,726",2023-12-03
2006,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"325,482",2023-12-03
2007,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"240,348",2023-12-03
2008,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"281,329",2023-12-03
2009,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,192,2023-12-03
2010,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"251,5",2023-12-03
2011,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"186,5",2023-12-03
2012,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,164,2023-12-03
2013,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"1437,7",2023-12-03
2014,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,69,2023-12-03
2015,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,"73,2",2023-12-03
2016,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,43,2023-12-03
2017,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,71,2023-12-03
2018,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,107,2023-12-03
2019,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,79,2023-12-03
2020,RIO GRANDE DO SUL,QUEROSENE ILUMINANTE (m3),m3,73,2023-12-03
2000,RONDÔNIA,GASOLINA C (m3),m3,"10818,094",2023-12-03
2001,RONDÔNIA,GASOLINA C (m3),m3,"11948,356",2023-12-03
2002,RONDÔNIA,GASOLINA C (m3),m3,"13076,676",2023-12-03
2003,RONDÔNIA,GASOLINA C (m3),m3,"12936,074",2023-12-03
2004,RONDÔNIA,GASOLINA C (m3),m3,"14306,796",2023-12-03
2005,RONDÔNIA,GASOLINA C (m3),m3,"14081,052",2023-12-03
2006,RONDÔNIA,GASOLINA C (m3),m3,"15584,612",2023-12-03
2007,RONDÔNIA,GASOLINA C (m3),m3,"15880,8919809769",2023-12-03
2008,RONDÔNIA,GASOLINA C (m3),m3,"16627,1240009155",2023-12-03
2009,RONDÔNIA,GASOLINA C (m3),m3,"17888,9548979785",2023-12-03
2010,RONDÔNIA,GASOLINA C (m3),m3,"19299,745",2023-12-03
2011,RONDÔNIA,GASOLINA C (m3),m3,"22166,932",2023-12-03
2012,RONDÔNIA,GASOLINA C (m3),m3,"365370,29",2023-12-03
2013,RONDÔNIA,GASOLINA C (m3),m3,"34833,9",2023-12-03
2014,RONDÔNIA,GASOLINA C (m3),m3,"32602,3",2023-12-03
2015,RONDÔNIA,GASOLINA C (m3),m3,"36830,183",2023-12-03
2016,RONDÔNIA,GASOLINA C (m3),m3,"37642,5",2023-12-03
2017,RONDÔNIA,GASOLINA C (m3),m3,"38067,99",2023-12-03
2018,RONDÔNIA,GASOLINA C (m3),m3,"35533,6",2023-12-03
2019,RONDÔNIA,GASOLINA C (m3),m3,"34602,7",2023-12-03
2020,RONDÔNIA,GASOLINA C (m3),m3,30937,2023-12-03
2000,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,90,2023-12-03
2001,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"102,891",2023-12-03
2002,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,32,2023-12-03
2003,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"61,748",2023-12-03
2004,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"804,032",2023-12-03
2005,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"61,64",2023-12-03
2006,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"30,238",2023-12-03
2007,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"40,5529366729537",2023-12-03
2008,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"124,121266687879",2023-12-03
2009,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"66,5337827816817",2023-12-03
2010,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"40,0693139089774",2023-12-03
2011,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"148,844845474068",2023-12-03
2012,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"56,8858581911755",2023-12-03
2013,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"76,426286925666",2023-12-03
2014,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"83,456",2023-12-03
2015,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"36,2298051147858",2023-12-03
2016,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,58,2023-12-03
2017,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,444,2023-12-03
2018,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"83,162",2023-12-03
2019,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,"47,896",2023-12-03
2020,RONDÔNIA,GASOLINA DE AVIAÇÃO (m3),m3,null,2023-12-03
2000,RONDÔNIA,GLP (m3),m3,"6144,65272727273",2023-12-03
2001,RONDÔNIA,GLP (m3),m3,"6176,89454545454",2023-12-03
2002,RONDÔNIA,GLP (m3),m3,"3733,63272727273",2023-12-03
2003,RONDÔNIA,GLP (m3),m3,"5090,10727272727",2023-12-03
2004,RONDÔNIA,GLP (m3),m3,"5028,84545454545",2023-12-03
2005,RONDÔNIA,GLP (m3),m3,"5392,29454545455",2023-12-03
2006,RONDÔNIA,GLP (m3),m3,"4826,61090909091",2023-12-03
2007,RONDÔNIA,GLP (m3),m3,"5520,31813572431",2023-12-03
2008,RONDÔNIA,GLP (m3),m3,"74377,9513294819",2023-12-03
2009,RONDÔNIA,GLP (m3),m3,"7141,34423587198",2023-12-03
2010,RONDÔNIA,GLP (m3),m3,"6694,34420289855",2023-12-03
2011,RONDÔNIA,GLP (m3),m3,"6773,97644927536",2023-12-03
2012,RONDÔNIA,GLP (m3),m3,"6441,21907862585",2023-12-03
2013,RONDÔNIA,GLP (m3),m3,"7662,65760869565",2023-12-03
2014,RONDÔNIA,GLP (m3),m3,"7789,0615942029",2023-12-03
2015,RONDÔNIA,GLP (m3),m3,"7398,65398550725",2023-12-03
2016,RONDÔNIA,GLP (m3),m3,"7820,65217391304",2023-12-03
2017,RONDÔNIA,GLP (m3),m3,"7306,28079710145",2023-12-03
2018,RONDÔNIA,GLP (m3),m3,"8040,33876811594",2023-12-03
2019,RONDÔNIA,GLP (m3),m3,"7277,78985507246",2023-12-03
2020,RONDÔNIA,GLP (m3),m3,"7262,4365942029",2023-12-03
2000,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2001,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,"28,469387755102",2023-12-03
2002,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,"26,0204081632653",2023-12-03
2003,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2004,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2005,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2006,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2007,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,"0,246766998329864",2023-12-03
2008,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2009,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2010,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,"18154,582",2023-12-03
2011,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2012,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2013,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2014,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2015,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2016,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2017,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2018,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2019,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2020,RONDÔNIA,ÓLEO COMBUSTÍVEL (m3),m3,0,2023-12-03
2000,RONDÔNIA,ÓLEO DIESEL (m3),m3,"57900,258",2023-12-03
2001,RONDÔNIA,ÓLEO DIESEL (m3),m3,"51455,772",2023-12-03
2002,RONDÔNIA,ÓLEO DIESEL (m3),m3,"43910,515",2023-12-03
2003,RONDÔNIA,ÓLEO DIESEL (m3),m3,"40228,92",2023-12-03
2004,RONDÔNIA,ÓLEO DIESEL (m3),m3,"37152,661",2023-12-03
2005,RONDÔNIA,ÓLEO DIESEL (m3),m3,"40373,036",2023-12-03
2006,RONDÔNIA,ÓLEO DIESEL (m3),m3,"654631,32",2023-12-03
2007,RONDÔNIA,ÓLEO DIESEL (m3),m3,"48729,8154221181",2023-12-03
2008,RONDÔNIA,ÓLEO DIESEL (m3),m3,"58226,8783539222",2023-12-03
2009,RONDÔNIA,ÓLEO DIESEL (m3),m3,"73373,7592355857",2023-12-03
2010,RONDÔNIA,ÓLEO DIESEL (m3),m3,"70121,8388099809",2023-12-03
2011,RONDÔNIA,ÓLEO DIESEL (m3),m3,"77608,8991448216",2023-12-03
2012,RONDÔNIA,ÓLEO DIESEL (m3),m3,"69198,5696577527",2023-12-03
2013,RONDÔNIA,ÓLEO DIESEL (m3),m3,"65578,75",2023-12-03
2014,RONDÔNIA,ÓLEO DIESEL (m3),m3,"63604,155",2023-12-03
2015,RONDÔNIA,ÓLEO DIESEL (m3),m3,"63656,979",2023-12-03
2016,RONDÔNIA,ÓLEO DIESEL (m3),m3,"68301,501",2023-12-03
2017,RONDÔNIA,ÓLEO DIESEL (m3),m3,"62577,4323022349",2023-12-03
2018,RONDÔNIA,ÓLEO DIESEL (m3),m3,"61103,247",2023-12-03
2019,RONDÔNIA,ÓLEO DIESEL (m3),m3,"888362,759",2023-12-03
2020,RONDÔNIA,ÓLEO DIESEL (m3),m3,null,2023-12-03
2000,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"1933,558",2023-12-03
2001,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"20910,197",2023-12-03
2002,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"1661,717",2023-12-03
2003,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"1270,708",2023-12-03
2004,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"1580,47",2023-12-03
2005,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"2059,264",2023-12-03
2006,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"2059,072",2023-12-03
2007,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"1690,013",2023-12-03
2008,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"1620,267",2023-12-03
2009,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"1568,984",2023-12-03
2010,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"2510,024",2023-12-03
2011,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"3099,835",2023-12-03
2012,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"3341,467",2023-12-03
2013,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"3418,006",2023-12-03
2014,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"29762,331",2023-12-03
2015,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"2727,638",2023-12-03
2016,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"1899,309",2023-12-03
2017,RONDÔNIA,QUEROSENE DE AVIAÇÃO (m3),m3,"2110,003",2023-12-03
