COMBUSTÍVEL,ANO,ESTADO,UNIDADE,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
GLP (m3),2016,PIAUÍ,m3,13451.91847826087,13358.557971014492,14084.490942028984,13843.76449275362,13970.396739130434,13723.469202898548,12646.88224637681,15929.483695652172,13498.076086956522,13478.41847826087,13203.63224637681,14290.28804347826,165479.37862318842
GLP (m3),2016,CEARÁ,m3,39798.17753623188,41576.088768115937,43932.581521739128,45255.617753623184,47883.248188405792,48820.22644927536,44375.518115942024,52753.295289855072,45771.445652173905,44275.809782608696,43375.856884057968,45983.835144927529,543801.70108695643
GLP (m3),2016,RIO GRANDE DO NORTE,m3,16157.952898550722,15774.481884057968,16955.628623188408,16464.643115942028,16821.034420289856,17005.619565217392,17000.581521739128,18432.355072463764,17295.603260869564,16309.159420289854,16819.76449275362,17745.4365942029,202782.26086956525
GLP (m3),2016,PARAÍBA,m3,18787.36231884058,19004.230072463764,20183.278985507248,19345.766304347824,20254.293478260868,20661.346014492749,20302.51449275362,22483.673913043476,20526.782608695648,20173.778985507248,20078.427536231884,21071.135869565216,242872.59057971011
GLP (m3),2016,PERNAMBUCO,m3,43239.637681159416,43165.360507246376,47029.045289855072,46151.612318840576,45999.085144927529,47444.797101449272,47859.55072463768,51602.655797101448,47703.815217391297,46716.938405797096,46366.592391304344,49639.54891304348,562918.63949275354
GLP (m3),2016,ALAGOAS,m3,13529.128623188404,13166.735507246374,13947.402173913042,13545.16304347826,14041.751811594202,14234.355072463768,14400.610507246374,15779.164855072462,14750.817028985506,14267.123188405794,14267.16304347826,14750.80615942029,170680.22101449277
GLP (m3),2016,SERGIPE,m3,10030.53079710145,9992.16847826087,10636.86956521739,10360.579710144926,10709.572463768116,10857.086956521738,11495.240942028984,11893.226449275362,11133.827898550724,10699.057971014492,10760.784420289854,10978.326086956522,129547.27173913043
GLP (m3),2016,BAHIA,m3,68037.110507246369,68257.356884057968,72261.143115942017,70448.329710144928,72638.809782608689,73471.603260869568,78420.246376811599,81653.829710144928,76783.210144927536,73358.965579710144,72319.402173913026,76713.164855072449,884363.17210144922
GLP (m3),2016,MINAS GERAIS,m3,109019.8170289855,111151.01449275362,119049.84057971014,112295.32427536232,120405.16485507245,126793.08514492754,125630.26449275362,131123.98007246375,118352.51449275362,114264.18115942029,119006.80978260869,126493.73731884056,1433585.7336956519
GLP (m3),2016,ESPÍRITO SANTO,m3,19109.079710144924,19362.01449275362,20660.217391304348,19806.896739130432,21855.875,22543.759057971012,22373.585144927536,24066.896739130432,21636.568840579708,21241.80072463768,21471.144927536232,22167.579710144924,256295.41847826086
GLP (m3),2016,RIO DE JANEIRO,m3,73203.965579710144,73472.47282608696,81051.117753623184,78149.385869565202,86410.777173913026,89743.914855072449,89110.177536231873,91226.432971014481,86340.760869565202,83666.45289855072,82953.692028985504,89727.288043478256,1005056.438405797
GLP (m3),2016,SÃO PAULO,m3,238285.28442028986,245791.54528985507,271807.04891304346,251297.6467391304,279864.31884057971,295882.91304347827,286036.15579710144,298744.45833333331,278135.47463768115,266815.23550724634,267171.27717391303,271375.18840579706,3251206.5471014492
GLP (m3),2016,PARANÁ,m3,67397.068840579697,70314.538043478256,78017.311594202896,72527.599637681153,82978.44927536232,88422.579710144928,84527.731884057968,89106.061594202896,81913.400362318833,78619.829710144928,76581.005434782608,77780.682971014481,948186.25905797095
GLP (m3),2016,SANTA CATARINA,m3,41168.568840579705,41726.913043478256,45497.615942028984,42817.52717391304,48182.536231884056,51191.903985507241,49373.396739130432,51955.436594202889,47764.331521739128,45766.460144927529,45797.855072463768,45796.739130434784,557039.2844202898
GLP (m3),2016,RIO GRANDE DO SUL,m3,58655.485507246376,60708.847826086952,70078.335144927536,68012.873188405792,78217.76630434781,83097.951086956513,77665.005434782608,82631.643115942017,74237.869565217392,70194.97282608696,69383.385869565216,67252.027173913026,860136.16304347804
GLP (m3),2016,MATO GROSSO DO SUL,m3,13023.873188405796,13628.976449275362,14946.583333333332,13612.498188405796,15501.309782608694,16280.9384057971,15571.711956521738,16011.588768115942,15330.333333333332,14060.989130434782,14402.385869565216,14669.572463768116,177040.76086956522
GLP (m3),2016,MATO GROSSO,m3,16283.771739130434,17427.233695652172,18991.755434782604,17237.893115942028,17828.536231884056,18417.173913043476,17813.460144927536,18707.375,18113.130434782604,17626.324275362316,17690.01449275362,18314.983695652172,214451.652173913
GLP (m3),2016,GOIÁS,m3,42470.9981884058,43699.097826086952,45849.947463768112,42371.983695652169,44462.860507246376,45428.67572463768,43966.80253623188,47156.039855072464,43316.472826086952,42593.653985507241,44729.969202898545,46558.30072463768,532604.80253623181
GLP (m3),2016,DISTRITO FEDERAL,m3,13250.005434782608,13358.235507246374,14449.610507246374,14442.742753623188,14733.242753623188,15252.130434782608,15193.615942028984,15783.643115942028,14726.579710144926,14004.222826086956,14468.849637681158,15582.898550724636,175245.777173913
GLP (m3),2017,RONDÔNIA,m3,7309.9692028985501,7126.903985507246,8737.3672985447902,7306.2807971014481,8024.9637681159411,8153.3186313854358,7610.355072463768,8204.7722447898814,7602.4678478245842,7639.9890323444251,7520.8530273094229,7869.1117400208386,93106.352648306347
GLP (m3),2017,ACRE,m3,3082.6322463768115,2808.1684782608691,3610.0206123425132,2852.0597826086955,3097.233695652174,3207.6737536836263,2987.88768115942,3257.6754705659177,3034.9616447188291,2946.8864328752607,2915.8522983190019,3084.7753960199611,36885.827492583085
GLP (m3),2017,AMAZONAS,m3,13857.36956521739,13789.661231884056,16406.341720012882,13946.039855072462,15210.094202898548,14805.740548753854,15068.483695652172,15013.495168861515,14257.452505143227,15737.051269669482,13739.758803373134,15211.668651999616,177043.15721853834
GLP (m3),2017,RORAIMA,m3,1762.9021739130433,1764.5398550724635,2041.7645969318164,1811.0724637681158,1966.586956521739,2027.4699756153866,2005.4474637681158,2026.5543738892877,1969.6091216880902,1914.4889755940251,1936.1967982548722,2032.0654219530663,23258.698176970018
GLP (m3),2017,PARÁ,m3,30556.443840579708,28482.884057971012,34765.221193339188,30541.643115942028,33653.659420289849,31124.287951074461,31053.119565217388,33015.63563258994,30884.741794396541,31603.925832410503,30254.563728102366,31606.180311503365,377542.30644341634
GLP (m3),2017,AMAPÁ,m3,2414.474637681159,2325.9565217391305,2683.1277531222463,2442.8224637681155,2805.722826086956,2551.0258570813426,2462.1413043478256,2591.0979457314284,2478.2023781433877,2575.1055801181765,2544.4062479478889,2511.6815198377567,30385.765035605411
GLP (m3),2017,TOCANTINS,m3,6381.7807971014481,6190.842391304348,7384.0514910150168,6422.717391304348,6747.9999999999991,6621.031516713967,6234.4293478260861,6892.5080281091696,6464.0066234345413,6160.4828741359725,6510.7609267996604,6617.7532110344773,78628.364598779051
GLP (m3),2017,MARANHÃO,m3,22812.266304347824,20968.33695652174,25961.563710711856,22692.846014492749,24934.16485507246,23521.385816219939,24123.60144927536,25210.516723082808,23515.969763113106,22654.453530647723,22282.295685482255,23609.379434991515,282286.78024395934
GLP (m3),2017,PIAUÍ,m3,13486.838768115942,12661.260869565216,15301.661588914745,13324.697463768116,14505.536231884056,14208.704613417372,14235.55072463768,14689.39727229088,13926.212542009293,13873.914767603981,13587.848302220949,13825.36236057621,167626.98550500441
GLP (m3),2017,CEARÁ,m3,43187.443840579705,39981.97644927536,47853.607846212784,41124.534420289849,46279.333333333328,45639.266261780947,45398.192028985497,48763.043956516834,43681.396621198299,43380.406053845654,42736.423179702608,44246.805541261143,532272.42953298194
GLP (m3),2017,RIO GRANDE DO NORTE,m3,16268.086956521738,14953.443840579708,18108.898484621695,15576.49456521739,17422.490942028984,17199.867739468977,17890.568840579708,18548.406376733434,17682.085840871358,17377.564271928692,16803.568816050742,17278.763066963325,205110.23974156575
GLP (m3),2017,PARAÍBA,m3,19879.972826086952,18209.059782608696,21517.430451421424,19024.027173913044,21471.913043478256,21187.698079841004,22024.02536231884,22988.711451357987,21811.092341960142,20832.524442344817,19776.290375435601,20369.9742585239,249092.71958929067
GLP (m3),2017,PERNAMBUCO,m3,43804.036231884056,40574.639492753617,50228.814422384334,42853.79891304348,48675.681159420288,48943.871466988297,51041.663043478256,53328.371086119252,50539.687596920718,48411.495446301196,46953.493756150317,48708.848403085736,574064.40101852955
GLP (m3),2017,ALAGOAS,m3,13991.740942028984,12378.440217391302,14808.78412605101,13310.311594202896,14601.612318840578,14507.095127987874,15389.791666666666,15907.052527157703,15357.208890659309,14821.342140650995,14231.121992156626,14891.014033746154,174195.51557754012
GLP (m3),2017,SERGIPE,m3,10308.893115942028,9401.1304347826081,11064.738882307462,9843.3333333333321,10951.028985507246,11243.35516248105,11397.130434782608,11842.812415454306,12075.214713202909,10660.099031080474,10534.458012705825,10082.829753310618,129405.02427489047
GLP (m3),2017,BAHIA,m3,70617.692028985504,64156.72644927536,78992.409337410732,67823.556159420288,75951.94927536232,76412.882085419405,80792.880434782608,84022.096279597041,78915.569563322555,76302.707835536596,74018.965777370031,73866.942103028254,901874.37732951064
GLP (m3),2017,MINAS GERAIS,m3,100717.97463768115,102505.47644927536,124208.40071605002,104877.36775362317,121791.45289855072,123061.7146296358,125213.83514492754,127821.13974757864,115208.58942021198,108756.28589738152,111607.46888895611,110636.52980769661,1376406.2359915685
GLP (m3),2017,ESPÍRITO SANTO,m3,20228.715579710144,18690.230072463764,22638.365657863738,20376.6902173913,37526.5018115942,22429.568470666218,37267.561594202896,23746.857843383743,23420.856002783417,22238.313117006004,22037.762801563364,22004.236699663925,292605.65986829269
GLP (m3),2017,RIO DE JANEIRO,m3,72025.050724637666,69513.728260869568,86111.268160271298,78574.596014492752,89523.282608695648,88957.355073558851,90118.557971014481,93415.728997839426,87183.620008494385,82097.778698017239,82590.270106671916,88789.296798635958,1008900.5334231992
GLP (m3),2017,SÃO PAULO,m3,237574.60326086954,229983.61413043475,284022.07522920292,240928.26811594199,276739.0144927536,285737.59710249252,282694.36594202893,302370.22648672835,270423.66922641353,265631.02865978162,269629.02747937478,266034.28865624522,3211767.7787822681
GLP (m3),2017,PARANÁ,m3,69138.893115942017,67302.208333333328,81739.011025247091,69981.550724637666,81981.532608695648,87230.892813237573,82437.425724637666,89123.142653876275,78670.500869331445,78894.467194727476,79649.812180800858,74675.075943000134,940824.51318746724
GLP (m3),2017,SANTA CATARINA,m3,42668.97463768116,39550.742753623184,48738.503091728278,42906.219202898545,49128.900362318833,48748.665601718152,49956.740942028984,50476.628709127406,45339.085943136626,46710.200104576106,45701.064014607102,43941.272645855963,553866.99800930044
GLP (m3),2017,RIO GRANDE DO SUL,m3,60389.907608695648,56603.795289855072,73146.672667276973,65681.492753623184,76464.663043478256,77665.563919707492,78480.322463768112,77286.800511485184,68990.360168627594,69789.180229238977,68209.299081266479,64199.120779318146,836907.17851634114
GLP (m3),2017,MATO GROSSO DO SUL,m3,13450.184782608696,12999.291666666666,15417.189934569187,12378.360507246374,14199.18115942029,15578.869928376793,15239.487318840578,16063.796833185588,14165.855999302641,14126.398504453045,14451.555537377824,14094.555491966743,172164.72766401444
GLP (m3),2017,MATO GROSSO,m3,17727.842391304348,17793.788043478256,20434.798268807375,16816.695652173912,18687.329710144924,18786.270394489671,18780.454710144924,19055.423717612895,17912.133320709581,17645.408550257653,17948.462685924071,18204.818544417678,219793.42598946529
GLP (m3),2017,GOIÁS,m3,44347.264492753617,43541.847826086952,50620.016303038261,42498.666666666664,47602.007246376808,47615.798482200269,47356.749999999993,48921.137238204145,45368.688071499571,43864.25033107058,45201.076588507793,46595.746559708256,553533.24980611284
